ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,llm_avg,llm_avg_rounded,llm_avg_raw,Corrected_LLM,delta_human,delta_llm
429,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,10,Strongly favor,10,White_non_Hispanic,60plus,Some_college,Independent,Male,73,8,8,8,8,9,9,9,7,9,9,8.0,8.0,8.4,8.0,2,0.0
489,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,8,Strongly favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Male,69,6,6,7,6,6,7,7,6,7,6,6.0,6.0,6.4,5.0,3,0.0
85,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,30_44,HS_graduate_or_equivalent,Republican,Female,36,9,9,9,9,9,9,9,10,9,10,9.0,9.0,9.2,9.0,0,-1.0
113,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,8,Strongly favor,10,White_non_Hispanic,30_44,BA_or_above,Democrat,Female,36,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,7.0,1,0.0
159,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,5,In the middle,10,Black_non_Hispanic,18_29,Some_college,Democrat,Female,27,8,8,8,8,8,8,8,8,7,8,8.0,8.0,7.9,8.0,0,3.0
177,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,9,Very strongly favor,10,White_non_Hispanic,60plus,Some_college,Democrat,Male,66,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,2,1.0
178,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,10,Black_non_Hispanic,30_44,Some_college,Democrat,Female,41,10,10,10,10,1,10,9,10,10,10,9.0,9.0,9.0,9.0,0,-1.0
291,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Female,78,10,10,10,10,1,10,9,10,10,10,9.0,9.0,9.0,9.0,0,-1.0
299,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,4,Slightly oppose,8,Strongly favor,10,White_non_Hispanic,30_44,BA_or_above,Republican,Male,39,6,6,3,6,3,5,6,6,3,3,5.0,5.0,4.7,4.0,4,0.0
337,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,10,2+_non_Hispanic,60plus,BA_or_above,Independent,Male,62,10,10,10,10,9,10,9,10,10,10,10.0,10.0,9.8,10.0,0,0.0
355,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,7,Moderately favor,10,Black_non_Hispanic,30_44,Some_college,Independent,Male,37,6,6,1,6,4,5,6,6,6,4,5.0,5.0,5.0,5.0,5,3.0
376,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,6,Slightly favor,10,White_non_Hispanic,60plus,HS_graduate_or_equivalent,Republican,Male,65,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,9.0,-2,1.0
429,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,7,Moderately favor,10,White_non_Hispanic,60plus,Some_college,Independent,Male,73,10,10,10,10,9,10,9,10,10,10,10.0,10.0,9.8,10.0,-3,0.0
489,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,7,Moderately favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Male,69,8,8,8,7,8,8,8,8,7,8,8.0,8.0,7.8,7.0,2,2.0
85,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,4,Slightly oppose,7,Moderately favor,10,White_non_Hispanic,30_44,HS_graduate_or_equivalent,Republican,Female,36,6,6,3,5,5,5,5,5,3,6,5.0,5.0,4.9,7.0,3,3.0
113,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,8,Strongly favor,9,Very strongly favor,10,White_non_Hispanic,30_44,BA_or_above,Democrat,Female,36,9,8,9,9,9,9,9,9,8,9,9.0,9.0,8.8,10.0,1,2.0
177,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,7,Moderately favor,10,Strongly favor,10,White_non_Hispanic,60plus,Some_college,Democrat,Male,66,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,9.0,3,2.0
178,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,5,In the middle,8,Strongly favor,10,Black_non_Hispanic,30_44,Some_college,Democrat,Female,41,6,6,7,7,6,7,6,6,6,6,6.0,6.0,6.3,7.0,3,2.0
291,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Female,78,9,9,9,9,9,9,9,10,9,9,9.0,9.0,9.1,10.0,0,0.0
299,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,30_44,BA_or_above,Republican,Male,39,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,10.0,0,0.0
337,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,5,In the middle,10,Strongly favor,10,2+_non_Hispanic,60plus,BA_or_above,Independent,Male,62,6,6,7,6,6,6,6,6,6,7,6.0,6.0,6.2,7.0,5,2.0
355,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,5,In the middle,9,Very strongly favor,10,Black_non_Hispanic,30_44,Some_college,Independent,Male,37,6,6,7,6,6,6,6,6,6,6,6.0,6.0,6.1,7.0,4,2.0
376,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,6,Slightly favor,6,Slightly favor,10,White_non_Hispanic,60plus,HS_graduate_or_equivalent,Republican,Male,65,7,7,7,7,7,7,8,7,7,7,7.0,7.0,7.1,9.0,0,3.0
417,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,7,Moderately favor,10,Strongly favor,10,Black_non_Hispanic,18_29,HS_graduate_or_equivalent,Democrat,Male,21,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,10.0,3,3.0
429,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,60plus,Some_college,Independent,Male,73,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,10.0,0,0.0
489,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Male,69,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,10.0,0,0.0
13,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,6,Slightly favor,10,White_non_Hispanic,60plus,BA_or_above,Independent,Male,76,7,7,7,7,7,5,7,7,7,7,7.0,7.0,6.8,6.0,0,0.0
85,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,7,Moderately favor,10,White_non_Hispanic,30_44,HS_graduate_or_equivalent,Republican,Female,36,6,7,7,6,6,6,6,6,6,6,6.0,6.0,6.2,6.0,2,1.0
113,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,3,Moderately oppose,4,Slightly oppose,10,White_non_Hispanic,30_44,BA_or_above,Democrat,Female,36,2,4,2,4,4,2,2,2,2,4,3.0,3.0,2.8,3.0,1,0.0
177,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,7,Moderately favor,10,White_non_Hispanic,60plus,Some_college,Democrat,Male,66,6,6,7,6,6,6,6,6,6,6,6.0,6.0,6.1,6.0,2,1.0
178,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,5,In the middle,10,Black_non_Hispanic,30_44,Some_college,Democrat,Female,41,6,6,4,6,4,6,6,4,6,4,5.0,5.0,5.2,4.0,0,-1.0
291,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,5,In the middle,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Female,78,6,6,7,6,6,6,6,6,6,6,6.0,6.0,6.1,6.0,0,1.0
299,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,0,Extremely oppose,0,Extremely oppose,10,White_non_Hispanic,30_44,BA_or_above,Republican,Male,39,10,0,0,0,0,0,2,2,0,0,1.0,1.0,1.4,1.0,0,1.0
337,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,10,2+_non_Hispanic,60plus,BA_or_above,Independent,Male,62,9,8,9,9,9,9,9,9,9,9,9.0,9.0,8.9,9.0,0,-1.0
355,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,5,In the middle,10,Black_non_Hispanic,30_44,Some_college,Independent,Male,37,6,6,7,6,4,6,6,4,6,6,6.0,6.0,5.7,4.0,0,-1.0
376,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,7,Moderately favor,10,White_non_Hispanic,60plus,HS_graduate_or_equivalent,Republican,Male,65,5,7,7,7,7,5,7,7,7,7,7.0,7.0,6.6,7.0,1,1.0
429,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,0,Extremely oppose,0,Extremely oppose,10,White_non_Hispanic,60plus,Some_college,Independent,Male,73,0,0,2,0,1,0,0,2,0,0,0.0,0.0,0.5,-0.0,0,-0.0
489,Q6B,[The U.S. should increase tariffs on Chinese goods.] How strongly would you oppose or favor these?,Global Position,True,1,Very strongly oppose,0,Extremely oppose,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Male,69,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.3,0.0,-1,-1.0
13,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,6,Slightly favor,10,White_non_Hispanic,60plus,BA_or_above,Independent,Male,76,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,6.0,1,1.0
85,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,5,In the middle,10,White_non_Hispanic,30_44,HS_graduate_or_equivalent,Republican,Female,36,6,6,7,7,6,6,6,6,6,7,6.0,6.0,6.3,6.0,0,1.0
113,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,9,Very strongly favor,7,Moderately favor,10,White_non_Hispanic,30_44,BA_or_above,Democrat,Female,36,8,8,8,8,9,8,9,8,8,8,8.0,8.0,8.2,8.0,-2,-1.0
177,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,9,Very strongly favor,10,White_non_Hispanic,60plus,Some_college,Democrat,Male,66,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,5.0,4,0.0
178,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,5,In the middle,10,Black_non_Hispanic,30_44,Some_college,Democrat,Female,41,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,5.0,0,0.0
291,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,7,Moderately favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Female,78,6,6,7,6,6,6,6,6,6,6,6.0,6.0,6.1,6.0,2,1.0
299,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,30_44,BA_or_above,Republican,Male,39,9,9,9,9,9,9,9,9,9,9,9.0,9.0,9.0,9.0,0,-1.0
337,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,8,Strongly favor,9,Very strongly favor,10,2+_non_Hispanic,60plus,BA_or_above,Independent,Male,62,8,9,8,9,9,9,9,9,8,9,9.0,9.0,8.7,9.0,1,1.0
355,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,4,Slightly oppose,3,Moderately oppose,10,Black_non_Hispanic,30_44,Some_college,Independent,Male,37,6,6,3,3,3,5,5,5,3,3,4.0,4.0,4.2,4.0,-1,0.0
376,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,7,Moderately favor,7,Moderately favor,10,White_non_Hispanic,60plus,HS_graduate_or_equivalent,Republican,Male,65,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,0,1.0
417,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,4,Slightly oppose,10,Black_non_Hispanic,18_29,HS_graduate_or_equivalent,Democrat,Male,21,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,5.0,-1,0.0
429,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,8,Strongly favor,4,Slightly oppose,10,White_non_Hispanic,60plus,Some_college,Independent,Male,73,8,9,9,9,9,9,9,9,7,9,9.0,9.0,8.7,8.0,-4,0.0
489,Q6C,[The US should tighten sanctions on Russia.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,7,Moderately favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Male,69,6,6,7,6,6,6,6,6,6,6,6.0,6.0,6.1,6.0,2,1.0
13,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,9,Very strongly favor,8,Strongly favor,10,White_non_Hispanic,60plus,BA_or_above,Independent,Male,76,9,9,9,9,9,9,9,10,10,9,9.0,9.0,9.2,9.0,-1,0.0
85,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,9,Very strongly favor,10,White_non_Hispanic,30_44,HS_graduate_or_equivalent,Republican,Female,36,7,7,7,7,8,7,7,7,7,7,7.0,7.0,7.1,7.0,3,1.0
113,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,6,Slightly favor,7,Moderately favor,10,White_non_Hispanic,30_44,BA_or_above,Democrat,Female,36,7,7,7,7,7,7,7,7,7,7,7.0,7.0,7.0,7.0,1,1.0
178,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,5,In the middle,6,Slightly favor,10,Black_non_Hispanic,30_44,Some_college,Democrat,Female,41,6,7,7,7,7,7,6,8,7,8,7.0,7.0,7.0,7.0,1,2.0
291,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,60plus,BA_or_above,Democrat,Female,78,10,10,10,10,9,10,9,10,10,10,10.0,10.0,9.8,10.0,0,0.0
299,Q6D,[The US should reaffirm its commitment to defend any NATO ally attacked by a hostile force.] How strongly would you oppose or favor these?,Global Position,True,10,Strongly favor,10,Strongly favor,10,White_non_Hispanic,30_44,BA_or_above,Republican,Male,39,10,10,9,10,9,10,9,10,10,10,10.0,10.0,9.7,10.0,0,0.0
