ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,delta_observed,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_mean_llm,delta_stf_llm,delta_diff_0,delta_diff_1,delta_diff_2,delta_diff_3,delta_diff_4,delta_diff_5,delta_diff_6,delta_diff_7,delta_diff_8,delta_diff_9
98,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,6,Slightly favor,3,"Black, non-Hispanic",30-44,No HS diploma,Independent,Female,44,6,6,7,7,6,6,6,6,7,7,1,1,1,2,2,1,1,1,1,2,2,1.4,0.5163977794943223,0,0,1,1,0,0,0,0,1,1
99,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,8,Strongly favor,8,Strongly favor,3,"2+, non-Hispanic",45-59,Some college,Republican,Male,56,8,9,9,7,9,9,9,9,9,9,0,0,1,1,-1,1,1,1,1,1,1,0.7,0.6749485577105528,0,1,1,-1,1,1,1,1,1,1
118,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,9,Very strongly favor,2,Strongly oppose,3,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,56,8,9,9,9,9,9,9,10,10,9,-7,-1,0,0,0,0,0,0,1,1,0,0.1,0.5676462121975466,6,7,7,7,7,7,7,8,8,7
143,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,6,Slightly favor,5,In the middle,3,"White, non-Hispanic",30-44,HS graduate or equivalent,Independent,Male,32,7,7,7,7,7,7,7,7,7,7,-1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2,2,2,2,2,2,2,2,2,2
187,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,5,In the middle,3,"Black, non-Hispanic",30-44,BA or above,Independent,Male,44,10,9,9,9,9,9,9,10,10,9,-5,0,-1,-1,-1,-1,-1,-1,0,0,-1,-0.7,0.48304589153964794,5,4,4,4,4,4,4,5,5,4
226,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,6,Slightly favor,7,Moderately favor,3,"White, non-Hispanic",60+,Some college,Democrat,Female,74,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
282,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,8,Strongly favor,9,Very strongly favor,3,Hispanic,30-44,Some college,Democrat,Female,36,8,9,9,9,9,9,9,9,9,9,1,0,1,1,1,1,1,1,1,1,1,0.9,0.31622776601683794,-1,0,0,0,0,0,0,0,0,0
302,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,2,Strongly oppose,3,Hispanic,18-29,HS graduate or equivalent,Democrat,Female,27,10,9,9,10,9,10,9,10,10,10,-8,0,-1,-1,0,-1,0,-1,0,0,0,-0.4,0.5163977794943223,8,7,7,8,7,8,7,8,8,8
314,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,4,Slightly oppose,0,Extremely oppose,3,"White, non-Hispanic",60+,BA or above,Independent,Female,65,5,5,3,5,3,5,5,5,3,5,-4,1,1,-1,1,-1,1,1,1,-1,1,0.4,0.9660917830792958,5,5,3,5,3,5,5,5,3,5
363,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,5,In the middle,3,"White, non-Hispanic",60+,BA or above,Democrat,Female,73,7,7,7,7,6,7,7,7,6,7,0,2,2,2,2,1,2,2,2,1,2,1.8,0.42163702135578396,2,2,2,2,1,2,2,2,1,2
400,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,8,Strongly favor,3,Moderately oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,58,7,9,9,7,9,9,9,9,9,9,-5,-1,1,1,-1,1,1,1,1,1,1,0.6,0.8432740427115679,4,6,6,4,6,6,6,6,6,6
77,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,3,Moderately oppose,1,Very strongly oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,45,2,4,2,4,4,2,2,4,2,4,-2,-1,1,-1,1,1,-1,-1,1,-1,1,0.0,1.0540925533894598,1,3,1,3,3,1,1,3,1,3
94,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,0,Extremely oppose,3,"Black, non-Hispanic",30-44,Some college,Democrat,Female,32,9,9,9,9,9,9,9,9,9,9,-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,9,9,9,9,9,9,9,9,9,9
98,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,3,Moderately oppose,3,"Black, non-Hispanic",30-44,No HS diploma,Independent,Female,44,6,6,6,7,6,6,6,6,6,6,-2,1,1,1,2,1,1,1,1,1,1,1.1,0.31622776601683794,3,3,3,4,3,3,3,3,3,3
118,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,9,Very strongly favor,1,Very strongly oppose,3,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,56,8,8,8,8,8,8,9,8,8,8,-8,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-0.9,0.31622776601683794,7,7,7,7,7,7,8,7,7,7
143,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,6,Slightly favor,3,"White, non-Hispanic",30-44,HS graduate or equivalent,Independent,Male,32,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
187,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,5,In the middle,3,"Black, non-Hispanic",30-44,BA or above,Independent,Male,44,9,9,9,9,9,9,9,9,9,9,-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,4,4,4,4,4,4,4,4,4,4
226,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,3,Moderately oppose,3,Moderately oppose,3,"White, non-Hispanic",60+,Some college,Democrat,Female,74,4,4,2,4,4,2,2,4,2,4,0,1,1,-1,1,1,-1,-1,1,-1,1,0.2,1.0327955589886444,1,1,-1,1,1,-1,-1,1,-1,1
282,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,7,Moderately favor,8,Strongly favor,3,Hispanic,30-44,Some college,Democrat,Female,36,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0
302,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,6,Slightly favor,0,Extremely oppose,3,Hispanic,18-29,HS graduate or equivalent,Democrat,Female,27,7,7,7,7,7,7,7,7,7,7,-6,1,1,1,1,1,1,1,1,1,1,1.0,0.0,7,7,7,7,7,7,7,7,7,7
314,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,0,Extremely oppose,0,Extremely oppose,3,"White, non-Hispanic",60+,BA or above,Independent,Female,65,0,0,2,0,4,0,2,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0.8,1.3984117975602022,0,0,2,0,4,0,2,0,0,0
395,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,0,Extremely oppose,1,Very strongly oppose,3,Hispanic,30-44,Some college,Republican,Male,43,0,0,2,0,4,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0.6,1.3498971154211057,-1,-1,1,-1,3,-1,-1,-1,-1,-1
400,Q4I,[The government should fund a bond for each child born that will accumulate in value until the child turns 18 to then become usable for higher education or other essentials for a start in life.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,1,Very strongly oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,58,6,6,6,6,6,6,6,6,6,4,-4,1,1,1,1,1,1,1,1,1,-1,0.8,0.6324555320336759,5,5,5,5,5,5,5,5,5,3
77,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,3,Moderately oppose,0,Extremely oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,45,4,4,2,2,4,2,2,2,2,4,-3,1,1,-1,-1,1,-1,-1,-1,-1,1,-0.2,1.0327955589886446,4,4,2,2,4,2,2,2,2,4
94,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,10,Strongly favor,0,Extremely oppose,3,"Black, non-Hispanic",30-44,Some college,Democrat,Female,32,9,9,9,9,9,9,9,9,9,9,-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,9,9,9,9,9,9,9,9,9,9
98,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,2,Strongly oppose,3,"Black, non-Hispanic",30-44,No HS diploma,Independent,Female,44,6,6,6,6,6,6,6,6,6,6,-3,1,1,1,1,1,1,1,1,1,1,1.0,0.0,4,4,4,4,4,4,4,4,4,4
99,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,2,Strongly oppose,1,Very strongly oppose,3,"2+, non-Hispanic",45-59,Some college,Republican,Male,56,1,1,2,1,1,2,2,2,3,1,-1,-1,-1,0,-1,-1,0,0,0,1,-1,-0.4,0.6992058987801011,0,0,1,0,0,1,1,1,2,0
118,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,9,Very strongly favor,0,Extremely oppose,3,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,56,8,8,8,8,9,8,8,8,8,8,-9,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-0.9,0.31622776601683794,8,8,8,8,9,8,8,8,8,8
143,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,7,Moderately favor,3,"White, non-Hispanic",30-44,HS graduate or equivalent,Independent,Male,32,6,6,6,4,4,6,6,6,6,6,2,1,1,1,-1,-1,1,1,1,1,1,0.6,0.8432740427115679,-1,-1,-1,-3,-3,-1,-1,-1,-1,-1
187,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,5,In the middle,3,"Black, non-Hispanic",30-44,BA or above,Independent,Male,44,6,6,6,4,6,6,6,6,6,6,0,1,1,1,-1,1,1,1,1,1,1,0.8,0.6324555320336759,1,1,1,-1,1,1,1,1,1,1
226,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,3,Moderately oppose,2,Strongly oppose,3,"White, non-Hispanic",60+,Some college,Democrat,Female,74,4,2,2,4,4,2,2,4,2,4,-1,1,-1,-1,1,1,-1,-1,1,-1,1,0.0,1.0540925533894598,2,0,0,2,2,0,0,2,0,2
282,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,8,Strongly favor,8,Strongly favor,3,Hispanic,30-44,Some college,Democrat,Female,36,7,8,7,7,9,9,7,7,7,7,0,-1,0,-1,-1,1,1,-1,-1,-1,-1,-0.5,0.8498365855987975,-1,0,-1,-1,1,1,-1,-1,-1,-1
302,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,5,In the middle,0,Extremely oppose,3,Hispanic,18-29,HS graduate or equivalent,Democrat,Female,27,6,6,7,6,6,6,6,6,6,6,-5,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,6,6,7,6,6,6,6,6,6,6
314,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,0,Extremely oppose,3,"White, non-Hispanic",60+,BA or above,Independent,Female,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.31622776601683794,0,0,0,0,1,0,0,0,0,0
363,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,0,Extremely oppose,3,"White, non-Hispanic",60+,BA or above,Democrat,Female,73,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2,0.6324555320336759,0,0,0,0,0,0,2,0,0,0
395,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,0,Extremely oppose,3,Hispanic,30-44,Some college,Republican,Male,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
400,Q4J,"[The government should give cash grants of $1,000/month to all adults at least eighteen-years-old.] How strongly would you oppose or favor these?",Taxes,True,0,Extremely oppose,0,Extremely oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,58,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1.0,2.8284271247461903,0,0,0,0,1,9,0,0,0,0
77,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,45,8,8,9,8,9,9,9,10,9,9,0,-2,-2,-1,-2,-1,-1,-1,0,-1,-1,-1.2,0.6324555320336759,-2,-2,-1,-2,-1,-1,-1,0,-1,-1
94,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,7,Moderately favor,3,"Black, non-Hispanic",30-44,Some college,Democrat,Female,32,9,10,10,9,9,10,9,10,10,10,-3,-1,0,0,-1,-1,0,-1,0,0,0,-0.4,0.5163977794943223,2,3,3,2,2,3,2,3,3,3
98,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,0,Extremely oppose,3,"Black, non-Hispanic",30-44,No HS diploma,Independent,Female,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
99,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,5,In the middle,3,"2+, non-Hispanic",45-59,Some college,Republican,Male,56,2,4,2,2,4,4,2,2,2,4,2,-1,1,-1,-1,1,1,-1,-1,-1,1,-0.2,1.0327955589886446,-3,-1,-3,-3,-1,-1,-3,-3,-3,-1
118,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,2,Strongly oppose,3,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,56,6,6,8,6,6,6,6,6,6,6,-3,1,1,3,1,1,1,1,1,1,1,1.2,0.6324555320336759,4,4,6,4,4,4,4,4,4,4
187,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,5,In the middle,3,"Black, non-Hispanic",30-44,BA or above,Independent,Male,44,6,6,6,6,4,6,6,6,6,5,0,1,1,1,1,-1,1,1,1,1,0,0.7,0.6749485577105528,1,1,1,1,-1,1,1,1,1,0
226,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,6,Slightly favor,6,Slightly favor,3,"White, non-Hispanic",60+,Some college,Democrat,Female,74,5,5,7,5,8,5,7,5,7,7,0,-1,-1,1,-1,2,-1,1,-1,1,1,0.1,1.1972189997378648,-1,-1,1,-1,2,-1,1,-1,1,1
282,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,7,Moderately favor,3,Hispanic,30-44,Some college,Democrat,Female,36,8,8,8,6,6,6,8,6,6,6,0,1,1,1,-1,-1,-1,1,-1,-1,-1,-0.2,1.0327955589886446,1,1,1,-1,-1,-1,1,-1,-1,-1
302,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,0,Extremely oppose,3,Hispanic,18-29,HS graduate or equivalent,Democrat,Female,27,6,8,8,6,6,6,6,6,6,6,-5,1,3,3,1,1,1,1,1,1,1,1.4,0.8432740427115679,6,8,8,6,6,6,6,6,6,6
314,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,0,Extremely oppose,3,"White, non-Hispanic",60+,BA or above,Independent,Female,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
363,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,1,Very strongly oppose,3,"White, non-Hispanic",60+,BA or above,Democrat,Female,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
395,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,1,Very strongly oppose,3,Hispanic,30-44,Some college,Republican,Male,43,2,2,2,2,4,4,2,2,2,2,-2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-0.6,0.8432740427115679,1,1,1,1,3,3,1,1,1,1
400,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,3,Moderately oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,58,8,9,9,9,9,9,9,9,9,9,-7,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.1,0.31622776601683794,5,6,6,6,6,6,6,6,6,6
77,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,2,Strongly oppose,3,"White, non-Hispanic",45-59,BA or above,Republican,Male,45,7,7,7,9,9,7,9,7,7,7,-6,-1,-1,-1,1,1,-1,1,-1,-1,-1,-0.4,0.9660917830792959,5,5,5,7,7,5,7,5,5,5
94,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,3,Moderately oppose,3,"Black, non-Hispanic",30-44,Some college,Democrat,Female,32,9,9,9,9,9,9,9,9,9,9,-7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,6,6,6,6,6,6,6,6,6,6
98,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,2,Strongly oppose,3,"Black, non-Hispanic",30-44,No HS diploma,Independent,Female,44,6,6,6,6,4,6,4,4,6,6,-3,1,1,1,1,-1,1,-1,-1,1,1,0.4,0.9660917830792958,4,4,4,4,2,4,2,2,4,4
99,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,8,Strongly favor,3,"2+, non-Hispanic",45-59,Some college,Republican,Male,56,6,6,7,6,6,6,6,6,6,6,3,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2
118,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,4,Slightly oppose,3,"Black, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Female,56,6,6,7,6,4,6,4,6,6,6,-1,1,1,2,1,-1,1,-1,1,1,1,0.7,0.9486832980505138,2,2,3,2,0,2,0,2,2,2
